Date,FB,TWTR,NFLX,BA,T,MGM,TSLA,sp500
3/30/2016,114.699997,16.360001,102.190002,128.580002,39.369999,21.290001,226.889999,2063.949951
3/31/2016,114.099998,16.549999,102.230003,126.940002,39.169998,21.440001,229.770004,2059.73999
4/1/2016,116.059998,15.98,105.699997,126.959999,39.049999,21.92,237.589996,2072.780029
4/4/2016,112.550003,17.09,104.349998,126.339996,39.360001,21.620001,246.990005,2066.129883
4/5/2016,112.220001,17.049999,104.940002,127.029999,39.189999,21.27,255.470001,2045.170044
4/6/2016,113.709999,17.26,104.830002,127.93,38.639999,21.360001,265.420013,2066.659912
4/7/2016,113.639999,16.98,104.449997,127,38.59,21.67,257.200012,2041.910034
4/8/2016,110.629997,16.65,103.809998,127.879997,38.5,22.389999,250.070007,2047.599976
4/11/2016,108.989998,16.51,102.68,127.910004,38.389999,22.059999,249.919998,2041.98999
4/12/2016,110.610001,16.57,106.980003,129.470001,38.669998,22.65,247.820007,2061.719971
4/13/2016,110.510002,17.370001,109.650002,131.139999,38.25,23.1,254.529999,2082.419922
4/14/2016,110.839996,17.530001,110.419998,130.850006,38.419998,22.809999,251.860001,2082.780029
4/15/2016,109.639999,17.58,111.510002,131.130005,38.48,22.790001,254.509995,2080.72998
4/18/2016,110.449997,17.309999,108.400002,131.970001,38.650002,22.870001,253.880005,2094.340088
4/19/2016,112.290001,16.92,94.339996,132.679993,38.919998,23.030001,247.369995,2100.800049
4/20/2016,112.419998,17.4,96.769997,130.570007,38.720001,22.790001,249.970001,2102.399902
4/21/2016,113.440002,17.51,94.980003,130.740005,37.860001,22.290001,248.289993,2091.47998
4/22/2016,110.559998,17.23,95.900002,131.050003,38.07,22.17,253.75,2091.580078
4/25/2016,110.099998,17.09,93.559998,130.75,38.209999,21.76,251.820007,2087.790039
4/26/2016,108.760002,17.75,92.43,133.240005,38.09,21.84,253.740005,2091.699951
4/27/2016,108.889999,14.86,91.040001,137.080002,38.720001,21.93,251.470001,2095.149902
4/28/2016,116.730003,14.64,90.279999,134.800003,38.639999,21.35,247.710007,2075.810059
4/29/2016,117.580002,14.62,90.029999,134.800003,38.82,21.299999,240.759995,2065.300049
5/2/2016,118.57,14.4,93.110001,134.009995,39.099998,21.67,241.800003,2081.429932
5/3/2016,117.43,14.01,91.540001,132.490005,38.91,21.440001,232.320007,2063.370117
5/4/2016,118.059998,14.84,90.790001,130.889999,38.880001,21.469999,222.559998,2051.120117
5/5/2016,117.809998,14.12,89.370003,132.080002,38.740002,21.870001,211.529999,2050.629883
5/6/2016,119.489998,14.4,90.839996,133.259995,38.990002,22.01,214.929993,2057.139893
5/9/2016,119.239998,14.2,90.540001,132.100006,38.860001,21.85,208.919998,2058.689941
5/10/2016,120.5,14.63,92.889999,134.720001,39.310001,22.58,208.690002,2084.389893
5/11/2016,119.519997,14.59,90.019997,133,39.18,22.01,208.960007,2064.459961
5/12/2016,120.279999,14.08,87.739998,134.419998,39.549999,21.940001,207.279999,2064.110107
5/13/2016,119.809998,14.1,87.879997,132.119995,39.150002,21.629999,207.610001,2046.609985
5/16/2016,118.669998,14.29,89.120003,134.139999,39.279999,22.08,208.289993,2066.659912
5/17/2016,117.349998,14.34,88.629997,132.559998,39.110001,21.98,204.660004,2047.209961
5/18/2016,117.650002,14.14,90.5,130.990005,38.450001,21.700001,211.169998,2047.630005
5/19/2016,116.809998,14.15,89.550003,128.080002,38.439999,21.51,215.210007,2040.040039
5/20/2016,117.349998,14.43,92.489998,127.389999,38.450001,21.76,220.279999,2052.320068
5/23/2016,115.970001,14.41,94.889999,127.580002,38.32,22.129999,216.220001,2048.040039
5/24/2016,117.699997,14.03,97.889999,127.5,38.5,22.67,217.910004,2076.060059
5/25/2016,117.889999,14.41,100.199997,128.860001,38.619999,22.799999,219.580002,2090.540039
5/26/2016,119.470001,14.3,102.809998,129.309998,38.84,22.51,225.119995,2090.100098
5/27/2016,119.379997,15.1,103.300003,129.220001,38.990002,22.93,223.039993,2099.060059
5/31/2016,118.809998,15.22,102.57,126.150002,39.150002,22.85,223.229996,2096.949951
6/1/2016,118.779999,15.02,101.510002,126.410004,38.73,23.42,219.559998,2099.330078
6/2/2016,118.93,15.2,101.25,126.849998,38.84,24.1,218.960007,2105.26001
6/3/2016,118.470001,15.2,99.589996,127.379997,39.209999,24.059999,218.990005,2099.129883
6/6/2016,118.790001,15.27,100.739998,131.899994,39.34,24.4,220.679993,2109.409912
6/7/2016,117.760002,15,99.889999,131.929993,39.790001,24.65,232.339996,2112.129883
6/8/2016,118.389999,14.95,97.860001,133,39.860001,24.969999,235.520004,2119.120117
6/9/2016,118.559998,14.6,97.089996,133.100006,40.09,25.09,229.360001,2115.47998
6/10/2016,116.620003,14.02,93.75,131.139999,40.330002,24.549999,218.789993,2096.070068
6/13/2016,113.949997,14.55,93.849998,129.919998,40.189999,24.120001,217.869995,2079.060059
6/14/2016,114.940002,15.36,94.120003,130.5,40.380001,24.049999,214.960007,2075.320068
6/15/2016,114.599998,15.96,94.290001,130.160004,40.290001,24.52,217.699997,2071.5
6/16/2016,114.389999,15.87,95.440002,129.369995,40.490002,24.16,217.929993,2077.98999
6/17/2016,113.019997,16.1,94.449997,129.820007,40.73,24.610001,215.470001,2071.219971
6/20/2016,113.370003,16.34,93.800003,132.75,40.779999,24.280001,219.699997,2083.25
6/21/2016,114.379997,16.32,90.989998,131.520004,41.07,24.530001,219.610001,2088.899902
6/22/2016,113.910004,16.129999,90.010002,131.770004,41.299999,24.32,196.660004,2085.449951
6/23/2016,115.080002,17.040001,91.660004,133.550003,41.880001,24.48,196.399994,2113.320068
6/24/2016,112.080002,16.440001,88.440002,126.519997,41.52,22.91,193.149994,2037.410034
6/27/2016,108.970001,15.84,85.330002,122.699997,42.029999,21.540001,198.550003,2000.540039
6/28/2016,112.699997,16.42,87.970001,123.889999,42.02,22.09,201.789993,2036.089966
6/29/2016,114.160004,16.83,91.059998,126.989998,42.540001,22.74,210.190002,2070.77002
6/30/2016,114.279999,16.91,91.480003,129.869995,43.209999,22.629999,212.279999,2098.860107
7/1/2016,114.190002,17.280001,96.669998,129.690002,43.470001,22.780001,216.5,2102.949951
7/5/2016,114.199997,17.139999,97.910004,126.970001,43.349998,22.549999,213.979996,2088.550049
7/6/2016,116.699997,17.200001,94.599998,126.959999,43.099998,22.950001,214.440002,2099.72998
7/7/2016,115.849998,17.370001,95.099998,127.169998,42.299999,22.98,215.940002,2097.899902
7/8/2016,117.239998,18.08,97.059998,130.089996,42.610001,22.959999,216.779999,2129.899902
7/11/2016,117.870003,17.709999,94.669998,132.039993,42.509998,22.99,224.779999,2137.159912
7/12/2016,117.93,18.1,95.970001,130.809998,42.41,23.27,224.649994,2152.139893
7/13/2016,116.779999,17.74,96.43,130.110001,42.59,23.129999,222.529999,2152.429932
7/14/2016,117.290001,17.959999,98.019997,131.550003,42.77,23.290001,221.529999,2163.75
7/15/2016,116.860001,18.08,98.389999,132.389999,42.889999,23.34,220.399994,2161.73999
7/18/2016,119.370003,18.65,98.809998,133.429993,42.849998,23.389999,226.25,2166.889893
7/19/2016,120.610001,18.33,85.839996,134.660004,42.77,23.15,225.259995,2163.780029
7/20/2016,121.919998,18.559999,87.910004,134.720001,42.709999,23.5,228.360001,2173.02002
7/21/2016,120.610001,18.389999,85.989998,133.529999,42.52,23.17,220.5,2165.169922
7/22/2016,121,18.370001,85.889999,133.470001,43.110001,23.190001,222.270004,2175.030029
7/25/2016,121.629997,18.65,87.660004,132.940002,42.939999,23.32,230.009995,2168.47998
7/26/2016,121.220001,18.450001,91.410004,134.850006,42.380001,24.01,229.509995,2169.179932
7/27/2016,123.339996,15.77,92.040001,135.960007,42.759998,23.82,228.490005,2166.580078
7/28/2016,125,16.309999,91.650002,133.009995,42.580002,24.23,230.610001,2170.060059
7/29/2016,123.940002,16.639999,91.25,133.660004,43.290001,23.98,234.789993,2173.600098
8/1/2016,124.309998,16.639999,94.370003,133.210007,43.18,23.959999,230.009995,2170.840088
8/2/2016,123.089996,16.42,93.559998,131.600006,43.16,23.799999,227.199997,2157.030029
8/3/2016,122.510002,17.610001,93.099998,131.869995,43.139999,23.780001,225.789993,2163.790039
8/4/2016,124.360001,18.129999,93.440002,131.210007,43.080002,24.059999,230.610001,2164.25
8/5/2016,125.150002,18.26,97.029999,131.729996,43.16,24.450001,230.029999,2182.870117
8/8/2016,125.260002,18.200001,95.110001,132.190002,42.93,24.639999,226.160004,2180.889893
8/9/2016,125.059998,18.68,93.989998,132.619995,43.080002,24.9,229.080002,2181.73999
8/10/2016,124.879997,19.040001,93.93,132.279999,43.200001,24.629999,225.649994,2175.48999
8/11/2016,124.900002,19.780001,95.889999,133,43.389999,24.889999,224.910004,2185.790039
8/12/2016,124.879997,19.540001,96.589996,133.100006,43.279999,24.5,225.610001,2184.050049
8/15/2016,123.900002,20.860001,95.309998,134.660004,43.02,24.84,225.589996,2190.149902
8/16/2016,123.300003,20.4,95.120003,135,41.959999,24.49,223.610001,2178.149902
8/17/2016,124.370003,20.17,96.370003,134.720001,41.860001,24.43,223.240005,2182.219971
8/18/2016,123.910004,19,96.160004,135,41.400002,24.360001,223.509995,2187.02002
8/19/2016,123.559998,18.98,95.870003,134.440002,41.009998,24.16,225,2183.870117
8/22/2016,124.150002,18.549999,95.260002,134.990005,40.91,24.23,222.929993,2182.639893
8/23/2016,124.370003,18.690001,95.940002,134.139999,40.849998,24.309999,224.839996,2186.899902
8/24/2016,123.480003,18.25,95.18,133.289993,40.869999,23.549999,222.619995,2175.439941
8/25/2016,123.889999,18.32,97.32,132.979996,41.07,23.66,220.960007,2172.469971
8/26/2016,124.959999,18.299999,97.580002,132.229996,40.68,23.76,219.990005,2169.040039
8/29/2016,126.540001,18.469999,97.300003,132.899994,41,23.76,215.199997,2180.379883
8/30/2016,125.839996,18.379999,97.449997,130.809998,40.889999,23.809999,211.339996,2176.120117
8/31/2016,126.120003,19.209999,97.449997,129.449997,40.880001,23.889999,212.009995,2170.949951
9/1/2016,126.169998,19.5,97.379997,129.899994,40.959999,24.65,200.770004,2170.860107
9/2/2016,126.510002,19.549999,97.379997,131.160004,40.950001,24.58,197.779999,2179.97998
9/6/2016,129.729996,19.93,100.089996,132.990005,41.23,24.719999,202.830002,2186.47998
9/7/2016,131.050003,19.870001,99.150002,132.639999,41.27,25.17,201.710007,2186.159912
9/8/2016,130.270004,18.700001,99.660004,132.899994,41.189999,25.299999,197.360001,2181.300049
9/9/2016,127.099998,18.110001,96.5,128.529999,39.709999,24.76,194.470001,2127.810059
9/12/2016,128.690002,18.15,99.050003,130.119995,40.709999,25.08,198.300003,2159.040039
9/13/2016,127.209999,17.76,96.089996,128.759995,39.970001,24.860001,196.050003,2127.02002
9/14/2016,127.769997,18.08,97.010002,127.669998,39.889999,25.219999,196.410004,2125.77002
9/15/2016,128.350006,18.299999,97.339996,127.769997,40.450001,25.540001,200.419998,2147.26001
9/16/2016,129.070007,19.110001,99.480003,126.699997,40.200001,25.440001,205.399994,2139.159912
9/19/2016,128.649994,18.360001,98.059998,127.480003,40.060001,24.940001,206.339996,2139.120117
9/20/2016,128.639999,18.389999,98.25,127.790001,39.959999,24.969999,204.639999,2139.76001
9/21/2016,129.940002,18.49,94.879997,130.559998,40.57,25.08,205.220001,2163.120117
9/22/2016,130.080002,18.629999,95.830002,131.869995,41.110001,25.790001,206.429993,2177.179932
9/23/2016,127.959999,22.620001,95.940002,131.779999,41.279999,25.65,207.449997,2164.689941
9/26/2016,127.309998,23.370001,94.559998,130.570007,41.139999,25.360001,208.990005,2146.100098
9/27/2016,128.690002,23.719999,97.07,131.320007,41.459999,25.57,205.809998,2159.929932
9/28/2016,129.229996,22.959999,97.480003,132.229996,40.849998,26.35,206.270004,2171.370117
9/29/2016,128.089996,23.01,96.669998,131.029999,40.73,25.85,200.699997,2151.129883
9/30/2016,128.270004,23.049999,98.550003,131.740005,40.610001,26.030001,204.029999,2168.27002
10/3/2016,128.770004,24,102.629997,132.380005,40.77,26.190001,213.699997,2161.199951
10/4/2016,128.190002,23.52,102.339996,132.25,39.900002,26.23,211.410004,2150.48999
10/5/2016,128.470001,24.870001,106.279999,134.660004,39.16,26.639999,208.460007,2159.72998
10/6/2016,128.740005,19.870001,105.07,134.419998,39.110001,26.799999,201,2160.77002
10/7/2016,128.990005,19.85,104.82,133.850006,38.869999,26.42,196.610001,2153.73999
10/10/2016,130.240005,17.559999,103.330002,135.839996,39.009998,26.790001,200.949997,2163.659912
10/11/2016,128.880005,18,100.589996,133.740005,39.099998,26.549999,200.100006,2136.72998
10/12/2016,129.050003,18.049999,99.5,133.160004,39.330002,26.33,201.509995,2139.179932
10/13/2016,127.82,17.790001,100.230003,133.380005,39.369999,26.059999,200.240005,2132.550049
10/14/2016,127.879997,16.879999,101.470001,133.5,39.220001,25.75,196.509995,2132.97998
10/17/2016,127.540001,16.73,99.800003,134,39.27,25.98,193.960007,2126.5
10/18/2016,128.570007,16.83,118.790001,135.100006,39.360001,25.860001,199.100006,2139.600098
10/19/2016,130.110001,17.07,121.870003,136.179993,39.380001,26.09,203.559998,2144.290039
10/20/2016,130,16.9,123.349998,135.839996,38.650002,26.120001,199.100006,2141.340088
10/21/2016,132.070007,18.09,127.5,135.630005,37.490002,26.1,200.089996,2141.159912
10/24/2016,133.279999,18.030001,127.330002,137.449997,36.860001,26.280001,202.759995,2151.330078
10/25/2016,132.289993,17.26,126.510002,139.020004,36.700001,26.08,202.339996,2143.159912
10/26/2016,131.039993,17.290001,126.970001,145.539993,36.43,26.129999,202.240005,2139.429932
10/27/2016,129.690002,17.4,126.470001,143.309998,36.52,25.98,204.009995,2133.040039
10/28/2016,131.289993,17.66,126.57,143.009995,36.509998,26.07,199.970001,2126.409912
10/31/2016,130.990005,17.950001,124.870003,142.429993,36.790001,26.17,197.729996,2126.149902
11/1/2016,129.5,17.49,123.300003,142.410004,36.560001,26.4,190.789993,2111.719971
11/2/2016,127.169998,17.610001,122.339996,140.75,36.369999,25.940001,188.020004,2097.939941
11/3/2016,120,17.58,122.139999,140.020004,36.630001,25.77,187.419998,2088.659912
11/4/2016,120.75,18.02,122.029999,139.539993,36.5,26.41,190.559998,2085.179932
11/7/2016,122.150002,18.41,124.580002,143.029999,36.810001,27.18,193.210007,2131.52002
11/8/2016,124.220001,18.379999,124.339996,142.199997,36.990002,28,194.940002,2139.560059
11/9/2016,123.18,19.129999,122.190002,145.089996,37.439999,28.32,190.059998,2163.26001
11/10/2016,120.800003,18.370001,115.419998,147.690002,36.57,27.870001,185.350006,2167.47998
11/11/2016,119.019997,18.549999,114.779999,148.520004,36.509998,27.5,188.559998,2164.449951
11/14/2016,115.080002,19.139999,113.379997,149.990005,36.130001,27.370001,181.449997,2164.199951
11/15/2016,117.199997,18.98,113.589996,148.110001,36.77,27.83,183.770004,2180.389893
11/16/2016,116.339996,18.629999,115.190002,146.440002,37.150002,27.709999,183.929993,2176.939941
11/17/2016,117.790001,18.549999,115.029999,145.330002,37.41,28.030001,188.660004,2187.120117
11/18/2016,117.019997,18.73,115.209999,146.350006,37.560001,28.43,185.020004,2181.899902
11/21/2016,121.769997,18.6,117.959999,147.020004,37.740002,28.969999,184.520004,2198.179932
11/22/2016,121.470001,18.629999,118.040001,149.520004,38.549999,28.709999,191.169998,2202.939941
11/23/2016,120.839996,18.219999,117.690002,149.740005,38.73,28.469999,193.139999,2204.719971
11/25/2016,120.379997,18.059999,117.410004,150.039993,39.209999,28.67,196.649994,2213.350098
11/28/2016,120.410004,18.299999,116.93,149.770004,39.540001,28.73,196.119995,2201.719971
11/29/2016,120.870003,18.190001,117.510002,151.639999,39.48,28.870001,189.570007,2204.659912
11/30/2016,118.419998,18.49,117,150.559998,38.630001,28.709999,189.399994,2198.810059
12/1/2016,115.099998,18.030001,117.220001,152.389999,38.880001,28.52,181.880005,2191.080078
12/2/2016,115.400002,17.93,120.809998,152.25,38.610001,29.01,181.470001,2191.949951
12/5/2016,117.43,18.23,119.160004,152.160004,38.630001,28.969999,186.800003,2204.709961
12/6/2016,117.309998,18.23,124.57,152.240005,39.349998,29.629999,185.850006,2212.22998
12/7/2016,117.949997,19.48,125.389999,154.139999,40.450001,29.950001,193.149994,2241.350098
12/8/2016,118.910004,19.639999,123.239998,155.389999,40.41,28.65,192.289993,2246.189941
12/9/2016,119.68,19.65,122.879997,156.490005,40.380001,29.27,192.179993,2259.530029
12/12/2016,117.769997,18.93,122.830002,157.160004,41.119999,29.190001,192.429993,2256.959961
12/13/2016,120.309998,19.370001,123.779999,156.660004,41.360001,29.790001,198.149994,2271.719971
12/14/2016,120.209999,18.93,123.440002,154.470001,41.099998,29.719999,198.690002,2253.280029
12/15/2016,120.57,18.790001,125,153.770004,41.5,28.969999,197.580002,2262.030029
12/16/2016,119.870003,18.629999,124.220001,154.5,41.669998,28.860001,202.490005,2258.070068
12/19/2016,119.239998,18.24,125.449997,156.179993,42.119999,28.59,202.729996,2262.530029
12/20/2016,119.089996,17.92,125.120003,156.389999,42.470001,28.629999,208.789993,2270.76001
12/21/2016,119.040001,17.08,126.5,157.479996,42.360001,29.280001,207.699997,2265.179932
12/22/2016,117.400002,16.41,125.580002,157.460007,42.720001,29.33,208.449997,2260.959961
12/23/2016,117.269997,16.5,125.589996,157.809998,42.73,29.360001,213.339996,2263.790039
12/27/2016,118.010002,16.610001,128.350006,157.479996,42.650002,29.01,219.529999,2268.879883
12/28/2016,116.919998,16.389999,125.889999,156.100006,42.52,28.719999,219.740005,2249.919922
12/29/2016,116.349998,16.389999,125.330002,155.690002,42.66,28.5,214.679993,2249.26001
12/30/2016,115.050003,16.299999,123.800003,155.679993,42.529999,28.83,213.690002,2238.830078
1/3/2017,116.860001,16.440001,127.489998,156.970001,43.02,29.48,216.990005,2257.830078
1/4/2017,118.690002,16.860001,129.410004,158.619995,42.77,29.459999,226.990005,2270.75
1/5/2017,120.669998,17.09,131.809998,158.710007,42.650002,29.370001,226.75,2269
1/6/2017,123.410004,17.17,131.070007,159.100006,41.32,29.52,229.009995,2276.97998
1/9/2017,124.900002,17.5,130.949997,158.320007,40.799999,29.16,231.279999,2268.899902
1/10/2017,124.349998,17.370001,129.889999,159.070007,40.810001,29.620001,229.869995,2268.899902
1/11/2017,126.089996,17.299999,130.5,159.399994,40.610001,29.030001,229.729996,2275.320068
1/12/2017,126.620003,17.379999,129.179993,158.289993,41.009998,28.629999,229.589996,2270.439941
1/13/2017,128.339996,17.25,133.699997,158.830002,40.959999,28.620001,237.75,2274.639893
1/17/2017,127.870003,16.959999,132.889999,157.669998,41.110001,28.66,235.580002,2267.889893
1/18/2017,127.919998,17.110001,133.259995,158.320007,40.799999,28.610001,238.360001,2271.889893
1/19/2017,127.550003,16.790001,138.410004,159,41,28.690001,243.759995,2263.689941
1/20/2017,127.040001,16.58,138.600006,159.529999,41.450001,28.74,244.729996,2271.310059
1/23/2017,128.929993,16.610001,137.389999,157.839996,42,28.5,248.919998,2265.199951
1/24/2017,129.369995,16.52,140.110001,160.550003,41.360001,29.01,254.610001,2280.070068
1/25/2017,131.479996,16.73,139.520004,167.360001,41.389999,29.6,254.470001,2298.370117
1/26/2017,132.779999,16.809999,138.960007,169.119995,41.77,29.48,252.509995,2296.679932
1/27/2017,132.179993,16.57,142.449997,167.699997,42.009998,29.790001,252.949997,2294.689941
1/30/2017,130.979996,16.940001,141.220001,165.570007,41.82,29.110001,250.630005,2280.899902
1/31/2017,130.320007,17.620001,140.710007,163.419998,42.16,28.799999,251.929993,2278.870117
2/1/2017,133.229996,17.24,140.779999,163.970001,42.060001,28.559999,249.240005,2279.550049
2/2/2017,130.839996,17.780001,139.199997,162.259995,41.18,28.799999,251.550003,2280.850098
2/3/2017,130.979996,17.610001,140.25,162.399994,41.25,28.860001,251.330002,2297.419922
2/6/2017,132.059998,17.93,140.970001,163.979996,41.060001,29.049999,257.769989,2292.560059
2/7/2017,131.839996,18.26,144,166.5,41.119999,28.559999,257.480011,2293.080078
2/8/2017,134.199997,18.719999,144.740005,163.809998,41.209999,28.639999,262.079987,2294.669922
2/9/2017,134.139999,16.41,144.139999,164.279999,41.310001,28.620001,269.200012,2307.870117
2/10/2017,134.190002,15.58,144.820007,166.229996,41.380001,28.530001,269.230011,2316.100098
2/13/2017,134.050003,15.81,143.199997,168.029999,40.650002,29.16,280.600006,2328.25
2/14/2017,133.850006,16.52,140.820007,168.5,40.75,28.65,280.980011,2337.580078
2/15/2017,133.440002,16.74,142.270004,169.300003,41.119999,29.6,279.76001,2349.25
2/16/2017,133.839996,16.35,142.009995,170.809998,41.25,26.860001,268.950012,2347.219971
2/17/2017,133.529999,16.620001,142.220001,172.710007,41.48,26.6,272.230011,2351.159912
2/21/2017,133.720001,16.42,142.600006,175.559998,41.73,26.950001,277.390015,2365.379883
2/22/2017,136.119995,16.08,143.860001,175.360001,41.59,26.459999,273.51001,2362.820068
2/23/2017,135.360001,16.030001,142.779999,176.860001,41.950001,26.18,255.990005,2363.810059
2/24/2017,135.440002,15.98,143.25,177.440002,42.360001,26.389999,257,2367.340088
2/27/2017,136.410004,16.059999,143.410004,179.429993,41.82,26.469999,246.229996,2369.75
2/28/2017,135.539993,15.77,142.130005,180.229996,41.790001,26.290001,249.990005,2363.639893
3/1/2017,137.419998,15.79,142.649994,183.910004,42.040001,26.83,250.020004,2395.959961
3/2/2017,136.759995,15.79,139.529999,182.990005,42.07,26.309999,250.479996,2381.919922
3/3/2017,137.169998,15.75,139.139999,182.179993,42.009998,26.459999,251.570007,2383.120117
3/6/2017,137.419998,15.56,141.940002,180.929993,41.959999,26.549999,251.210007,2375.310059
3/7/2017,137.300003,15.18,141.429993,182.020004,41.880001,25.74,248.589996,2368.389893
3/8/2017,137.720001,15.24,140.320007,181.740005,41.77,25.68,246.869995,2362.97998
3/9/2017,138.240005,15.22,140.529999,180.570007,41.939999,25.43,244.899994,2364.870117
3/10/2017,138.789993,15.12,140.889999,178.699997,42.349998,25.5,243.690002,2372.600098
3/13/2017,139.600006,15.21,143.520004,179.050003,42.369999,25.950001,246.169998,2373.469971
3/14/2017,139.320007,15.32,143.190002,178.729996,42.09,26.35,258,2365.449951
3/15/2017,139.720001,15.03,145.25,178.710007,42.59,26.82,255.729996,2385.26001
3/16/2017,139.990005,15.19,144.389999,178.190002,42.439999,26.790001,262.049988,2381.379883
3/17/2017,139.839996,15.08,145.110001,180.100006,42.610001,27.58,261.5,2378.25
3/20/2017,139.940002,15.09,145.830002,179.389999,42.419998,26.620001,261.920013,2373.469971
3/21/2017,138.509995,14.54,142.419998,175.960007,42.080002,26.129999,250.679993,2344.02002
3/22/2017,139.589996,14.98,142.649994,176.979996,41.650002,26.030001,255.009995,2348.449951
3/23/2017,139.529999,14.93,141.839996,177.259995,41.650002,25.92,254.779999,2345.959961
3/24/2017,140.339996,15.14,142.020004,175.820007,41.68,25.709999,263.160004,2343.97998
3/27/2017,140.320007,14.99,144.059998,176.100006,41.490002,26.58,270.220001,2341.590088
3/28/2017,141.759995,14.94,145.169998,177.360001,41.560001,27.17,277.450012,2358.570068
3/29/2017,142.649994,15.04,146.470001,177.630005,41.450001,27.290001,277.380005,2361.129883
3/30/2017,142.410004,14.92,148.059998,177.979996,41.759998,27.33,277.920013,2368.060059
3/31/2017,142.050003,14.95,147.809998,176.860001,41.549999,27.4,278.299988,2362.719971
4/3/2017,142.279999,14.84,146.919998,176.649994,41.57,27.75,298.519989,2358.840088
4/4/2017,141.729996,14.69,145.5,178.699997,41.689999,27.82,303.700012,2360.159912
4/5/2017,141.850006,14.53,143.619995,177.080002,41.509998,27.6,295,2352.949951
4/6/2017,141.169998,14.39,143.740005,177.369995,40.599998,28.43,298.700012,2357.48999
4/7/2017,140.779999,14.29,143.110001,178.850006,40.59,28.110001,302.540009,2355.540039
4/10/2017,141.039993,14.36,143.850006,177.559998,40.380001,27.77,312.390015,2357.159912
4/11/2017,139.919998,14.31,144.350006,178.570007,40.310001,27.709999,308.709991,2353.780029
4/12/2017,139.580002,14.42,143.830002,176.050003,40.560001,27.57,296.839996,2344.929932
4/13/2017,139.389999,14.3,142.919998,175.619995,40.279999,27.190001,304,2328.949951
4/17/2017,141.419998,14.4,147.25,179.020004,40.299999,27.120001,301.440002,2349.01001
4/18/2017,140.960007,14.44,143.360001,177.850006,40.25,27.75,300.25,2342.189941
4/19/2017,142.270004,14.54,139.759995,178.399994,40.25,28.02,305.519989,2338.169922
4/20/2017,143.800003,14.65,141.179993,179.300003,40.360001,28.459999,302.51001,2355.840088
4/21/2017,143.679993,14.63,142.869995,180.380005,39.93,28.41,305.600006,2348.689941
4/24/2017,145.470001,14.71,143.830002,182.059998,40.02,29,308.029999,2374.149902
4/25/2017,146.490005,14.66,152.160004,183.509995,39.939999,29.35,313.790009,2388.610107
4/26/2017,146.559998,15.82,150.169998,181.710007,40.439999,29.790001,310.170013,2387.449951
4/27/2017,147.699997,16.610001,153.080002,183.220001,39.91,31.01,308.630005,2388.77002
4/28/2017,150.25,16.48,152.199997,184.830002,39.630001,30.709999,314.070007,2384.199951
5/1/2017,152.460007,17.540001,155.350006,182.389999,39.099998,30.969999,322.829987,2388.330078
5/2/2017,152.779999,18.24,156.449997,183.440002,38.950001,30.959999,318.890015,2391.169922
5/3/2017,151.800003,18.57,155.589996,183.389999,38.400002,31.110001,311.019989,2388.129883
5/4/2017,150.850006,18.48,157.25,183.070007,38.009998,30.719999,295.459991,2389.52002
5/5/2017,150.240005,18.690001,156.600006,185.009995,38.560001,30.85,308.350006,2399.290039
5/8/2017,151.059998,18.309999,156.380005,186.020004,38.57,30.42,307.190002,2399.379883
5/9/2017,150.479996,18.370001,157.460007,186.910004,38.220001,30.959999,321.26001,2396.919922
5/10/2017,150.289993,18.540001,160.279999,183.179993,38.450001,31.23,325.220001,2399.629883
5/11/2017,150.039993,18.389999,158.539993,183.940002,38.439999,30.98,323.100006,2394.439941
5/12/2017,150.330002,18.610001,160.809998,183.25,38.490002,31.15,324.809998,2390.899902
5/15/2017,150.190002,19.23,160.020004,182.389999,38.59,31.68,315.880005,2402.320068
5/16/2017,149.779999,19.49,159.410004,182.699997,38.189999,32.200001,317.01001,2400.669922
5/17/2017,144.850006,18.280001,153.199997,178.779999,37.459999,31.15,306.109985,2357.030029
5/18/2017,147.660004,18.51,155.699997,177.399994,37.950001,30.959999,313.059998,2365.719971
5/19/2017,148.059998,18.35,157.020004,180.759995,38.240002,31.25,310.829987,2381.72998
5/22/2017,148.240005,18.43,157.160004,183.669998,38.25,31.57,310.350006,2394.02002
5/23/2017,148.070007,18.15,157.949997,183.490005,38.310001,31.299999,303.859985,2398.419922
5/24/2017,150.039993,17.98,157.75,185.25,38.150002,31.190001,310.220001,2404.389893
5/25/2017,151.960007,17.950001,163.050003,187.070007,38.23,31.6,316.829987,2415.070068
5/26/2017,152.130005,18.23,162.429993,186.589996,38.119999,31.82,325.140015,2415.820068
5/30/2017,152.380005,18.43,163.220001,186.880005,38.549999,31.870001,335.100006,2412.909912
5/31/2017,151.460007,18.32,163.070007,187.630005,38.529999,31.719999,341.01001,2411.800049
6/1/2017,151.529999,18.530001,162.990005,187.320007,38.869999,32.259998,340.369995,2430.060059
6/2/2017,153.610001,18.309999,165.179993,190.229996,38.869999,32.52,339.850006,2439.070068
6/5/2017,153.630005,18.23,165.059998,188.949997,38.810001,32.189999,347.320007,2436.100098
6/6/2017,152.809998,17.57,165.169998,186.75,38.73,32.490002,352.850006,2429.330078
6/7/2017,153.119995,17.440001,165.610001,188.100006,38.759998,32.759998,359.649994,2433.139893
6/8/2017,154.710007,17.59,165.880005,189.929993,38.5,32.77,370,2433.790039
6/9/2017,149.600006,16.9,158.029999,190.029999,38.790001,31.98,357.320007,2431.77002
